Dataset 1,Dataset 2,Relation,Column 1,Column 2,Set Containment
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,SURV_D,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,CURVES_B,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,SURV_I,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_E,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,WIDE_FEAS,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,THROUGH_LANES,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,GF_SYSTEM,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,OWNERSHIP,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,MEDIAN_TYPE,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,PEAK_PARKING,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,SHOULDER_TYPE,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,HORZ_ALIGN,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,GRADES_E,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,SURV_H,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,SURV_G,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,IS_DONUT,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,UNBUILT_FACILITY,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,SURV_D,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,CURVES_B,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,SURV_I,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TRUCK_ROUTE,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,CURVES_A,0.8181818181818182
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,PERC_COMBINATION,0.9090909090909091
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,THROUGH_LANES,0.9090909090909091
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,SHOULDER_WIDTH_L,0.9090909090909091
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,AT_GRADE_SIGNS,0.9090909090909091
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,AT_GRADE_OTHER,0.9090909090909091
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,AT_GRADE_SIGNAL,0.9090909090909091
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_LANES,ROUTE_QUALIFIER,0.8181818181818182
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,HORZ_ALIGN,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,WIDE_FEAS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,THROUGH_LANES,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,GF_SYSTEM,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,OWNERSHIP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,MEDIAN_TYPE,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,SHOULDER_TYPE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,WIDE_FEAS,VERT_ALIGN,0.8
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,WIDE_FEAS,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,THROUGH_LANES,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,DONUT_VOLUME_GROUP,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,GF_SYSTEM,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,OWNERSHIP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,PSR,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PAVEMENT_TYPE,SHOULDER_TYPE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,HORZ_ALIGN,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,WIDE_FEAS,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,THROUGH_LANES,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,GF_SYSTEM,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,OWNERSHIP,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,SHOULDER_TYPE,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TURN_LANES_L,VERT_ALIGN,0.8333333333333334
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,CURVES_C,CURVES_A,0.9900249376558603
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,CURVES_C,GRADES_A,0.9950124688279302
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,GRADES_E,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,SURV_H,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,SURV_G,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,IS_DONUT,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,UNBUILT_FACILITY,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,IRI,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,SURV_D,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,CURVES_B,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,YEAR_SURF_IMPROV,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,IS_GROUPED,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,SURV_I,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SAMPLING_TECH,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,VSF,CURVES_A,0.995049504950495
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,VSF,GRADES_A,0.9900990099009901
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,GRADES_E,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,SURV_H,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,SURV_G,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,IS_DONUT,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,UNBUILT_FACILITY,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,SURV_D,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,CURVES_B,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,SURV_I,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_H,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,GRADES_E,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,SURV_H,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,SURV_G,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,IS_DONUT,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,UNBUILT_FACILITY,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,IRI,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,SURV_D,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,CURVES_B,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,YEAR_SURF_IMPROV,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,IS_GROUPED,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,SURV_I,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,IS_GROUPED,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,URBAN_CODE,URBAN_CODE,0.9976798143851509
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,URBAN_CODE,IRI,0.8955916473317865
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,GRADES_E,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,SURV_H,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,SURV_G,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,IS_DONUT,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,UNBUILT_FACILITY,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,SURV_D,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,CURVES_B,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,SURV_I,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SURV_C,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,STANDARD_TRAFFIC_CATEGORY,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,STANDARD_TRAFFIC_CATEGORY,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,STANDARD_TRAFFIC_CATEGORY,THROUGH_LANES,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,STANDARD_TRAFFIC_CATEGORY,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,STANDARD_TRAFFIC_CATEGORY,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,STANDARD_TRAFFIC_CATEGORY,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,STANDARD_TRAFFIC_CATEGORY,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,AT_GRADE_OTHER,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,AT_GRADE_OTHER,URBAN_CODE,0.9285714285714286
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,AT_GRADE_OTHER,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,F_SYSTEM,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,F_SYSTEM,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,F_SYSTEM,SHOULDER_WIDTH_L,0.8888888888888888
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,F_SYSTEM,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,F_SYSTEM,F_SYSTEM,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,F_SYSTEM,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,F_SYSTEM,AT_GRADE_SIGNAL,0.8888888888888888
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,GRADES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,PSR,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,ROUTE_QUALIFIER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,PEAK_PARKING,VERT_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,SN_D,CURVES_A,0.819047619047619
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,GRADES_E,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,SURV_H,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,CURVES_A,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,PERC_COMBINATION,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,SURV_G,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,HORZ_ALIGN,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,URBAN_CODE,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,DONUT_VOLUME_GROUP,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,IS_DONUT,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,SHOULDER_WIDTH_L,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,UNBUILT_FACILITY,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,AT_GRADE_SIGNS,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,AT_GRADE_OTHER,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,AT_GRADE_SIGNAL,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,PEAK_PARKING,1.0
cleaned_table_13.csv,cleaned_table_14.csv,JOIN,TOLL,GRADES_A,1.0
