MEDIAN_WIDTH,SURV_G,TYPE_SIGNAL,K_FACTOR,SURV_D,IS_SAMPLE,SPEED_LIMIT,SURV_E,HORZ_ALIGN,PEAK_CAPACITY,COUNTY_CODE,INTER_ROUTE_NUMBER,TRUCK_ROUTE,BEGIN_LRS,SECTION_ID,PEAK_LANES,WIDE_FEAS,PAVEMENT_TYPE,TURN_LANES_L,ROUTE_NUMBER,SECTION_LENGTH,CURVES_C,SAMPLING_TECH,VSF,LRS_ID,SURV_H,IS_GROUPED,URBAN_CODE,SURV_C,STANDARD_TRAFFIC_CATEGORY,AT_GRADE_OTHER,F_SYSTEM,PEAK_PARKING,AADT,SN_D,TOLL,SURV_I,PSR,ACCESS_CONTROL,YEAR_RECORD,TYPE_FACILITY
40,0,4,10,0,1,55,0,0,3570,69,0,1,12.838,1.12E+11,2,5,4,3,US   27,0.778,0.0,0,0.5,1120000000,0,0,0,0,6,3,14,2,29000,4.0,0,0,5.0,3,2004,2
0,0,2,11,0,1,30,0,0,778,105,0,0,0.805,1.60002E+11,1,2,3,4,0,0.755,0.0,0,0.07,1600019200,0,0,0,0,1,10,17,3,900,1.0,0,0,3.0,3,2004,2
30,0,4,13,0,1,55,0,0,3554,49,0,1,3.0,20017003000,2,5,4,4,17,1.21,0.0,0,0.42,2001700,0,0,0,0,4,1,14,3,19000,3.5,0,0,4.5,3,2004,2
0,0,0,17,0,1,55,0,1,1357,27,0,0,8.78,06114C0034AE,2,5,4,0,34,2.98,0.0,0,0.29,000000AV1400,0,0,0,0,1,4,6,0,2250,3.3,0,0,0.0,3,2004,2
64,0,4,11,0,1,75,0,0,3592,19,80,1,272.87,080   273 39,2,5,5,0,80,0.49,0.0,0,0.31,8000,0,0,0,1,2,0,11,3,18265,12.0,0,0,0.0,1,2004,2
79,0,2,8,0,1,25,0,0,1808,1,0,0,36.081,A053022420,2,4,4,3,53,0.16,0.0,0,0.51,53000,0,0,240,0,6,3,16,2,20700,4.5,0,0,0.0,3,2004,2
0,0,4,11,0,1,35,0,0,1511,131,0,0,0.0,SLEIGH000000,1,3,4,4,0,0.45,0.0,0,0.11,0,0,0,202,0,3,1,17,3,2900,2.4,0,0,2.5,3,2004,2
0,0,4,10,0,1,55,0,0,3764,167,0,0,13.905,160701X07655,2,5,2,4,_FM1764_,0.739,0.0,0,0.1,000FM1764002,0,0,250,0,3,2,17,3,3481,2.4,0,0,0.0,3,2004,1
0,0,2,9,0,1,35,0,0,1095,53,0,0,0.0,05H230090000,1,3,4,3,00000G17,0.8,0.0,0,0.34,000000H23001,0,0,236,0,3,1,16,2,7298,3.4,0,0,3.1,3,2004,2
58,0,4,9,0,1,55,0,0,4319,41,25,1,144.622,SSH000000279,2,5,4,0,0000025A,1.458,0.0,0,1.1,025A,0,0,153,1,5,0,11,3,101500,4.2,0,0,0.0,1,2004,2
0,0,4,10,0,1,45,0,1,2564,75,0,1,4.56,3806  xx0456,2,5,4,0,183,2.14,0.0,0,0.06,3806  0000,0,0,0,0,1,0,2,0,1400,2.5,0,0,0.0,3,2004,2
0,0,4,9,0,1,30,0,0,1704,215,0,0,0.19,1.05603E+11,1,3,4,4,0,0.02,0.0,0,0.17,2.15106E+11,0,0,109,0,3,1,14,3,6270,3.8,0,0,4.0,2,2004,2
8,0,2,9,0,1,30,0,1,1423,95,0,0,1.835,04Z302105000,1,2,6,3,0,0.22,0.0,0,0.08,000000Z30201,0,0,417,0,3,0,17,3,2100,6.0,0,0,3.0,3,2004,2
0,0,0,13,0,1,55,0,1,2345,47,0,0,10.34,20076010340,2,4,4,0,76,4.93,0.0,0,0.19,2007600,0,0,0,0,1,7,2,0,3400,3.5,0,0,4.8,3,2004,2
0,0,4,10,0,1,40,0,0,344,181,0,0,29.853,C01230M18550,1,5,6,4,0,0.6,0.0,0,0.44,000C01230000,0,0,232,0,3,0,17,3,2510,4.3,0,0,3.2,3,2004,2
22,0,1,11,0,1,35,0,0,2621,141,0,0,30.492,B44110M18947,2,5,3,3,0,0.484,0.0,0,0.56,000B44110000,0,0,66,0,6,3,16,3,21990,3.4,0,0,3.2,3,2004,2
0,0,4,8,0,1,30,0,0,1849,1,0,0,0.0,2322,1,1,4,4,0,0.1,0.1,0,0.15,0,0,0,394,0,3,1,16,3,5698,3.4,0,0,2.8,3,2004,2
0,1,2,7,0,1,30,0,0,2078,3,0,0,3.441,8264002138,2,3,4,2,8264,0.878,0.0,0,0.27,0,0,0,170,0,5,4,16,1,15200,3.0,0,0,3.8,3,2004,2
0,0,4,11,0,1,20,0,0,3026,13,,0,0.0,AB752O033100,2,4,5,4,0,0.37,0.0,0,0.04,0,0,0,0,0,1,3,17,2,930,7.0,0,0,2.0,3,2004,1
0,0,2,10,0,1,25,0,0,617,113,0,0,0.0,03F057030000,1,1,4,4,0,0.89,0.0,0,0.62,000000F05701,0,0,42,0,4,5,17,3,7382,4.0,0,0,2.1,3,2004,2
16,0,2,11,0,1,50,0,0,1829,153,0,1,0.95,20220000950,2,5,4,3,220,0.49,0.0,0,0.44,2022000,0,0,0,0,2,1,12,3,13000,4.0,0,0,2.9,2,2004,2
0,0,4,11,0,1,30,0,0,1342,13,0,0,0.0,31040000000,1,1,4,2,0,0.1,0.0,0,0.46,003104100H00,0,0,0,0,3,1,16,2,9400,3.4,0,0,3.0,3,2004,2
0,0,3,7,0,1,50,0,1,2586,33,0,1,21.6,01690001385G,2,4,4,2,169,0.57,0.0,0,0.41,16900,0,0,20,0,6,0,14,3,24100,2.9,0,0,4.5,2,2004,2
0,0,4,9,0,1,25,0,0,1797,71,0,0,3.235,3627W xx0201,1,4,5,0,CITYSTRT,0.31,0.0,0,0.11,3627W 0000,0,0,0,0,2,0,16,3,4151,9.0,0,0,0.0,3,2004,2
0,0,4,9,0,1,30,0,0,1681,11,0,0,0.0,50229,1,2,4,4,5,0.045,0.0,0,0.31,0,0,0,0,0,3,1,16,3,9396,3.4,0,0,3.3,3,2004,2
80,0,0,15,0,1,65,0,1,3677,5,40,1,219.13,03I 04000069,2,5,4,0,40,5.098,0.0,0,0.4,000000I04000,0,0,0,0,2,0,1,0,19224,4.0,0,0,4.3,1,2004,2
0,0,2,8,0,1,35,0,0,756,21,0,0,0.0,5334,1,1,4,4,0,0.1,0.0,0,1.01,000000N06200,0,0,7,0,4,0,14,3,13600,3.8,0,0,2.9,3,2004,2
0,0,4,10,0,1,35,0,0,1554,21,0,0,0.0,30694000000,1,1,4,4,694,3.86,0.09,0,0.05,3069400,0,0,193,0,1,5,16,3,1100,3.0,0,0,2.9,3,2004,2
64,0,0,10,0,1,70,0,1,2995,61,20,1,10.4,45105010400,2,5,5,0,20,0.68,0.0,0,0.61,4510500,0,0,0,0,4,0,1,0,32800,13.0,0,0,0.0,1,2004,2
0,1,0,12,0,1,65,0,1,1652,23,0,0,56.077,40056077,2,5,4,0,40,7.373,0.0,0,0.02,4000,0,0,0,0,1,5,6,0,240,2.2,0,0,0.0,3,2004,2
26,0,4,18,0,1,25,0,0,343,79,0,0,0.0,417330,1,5,4,4,0,0.75,0.0,0,0.82,0,0,0,14,0,3,7,17,3,2580,3.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,35,0,0,1641,309,0,0,0.0,K00400M00000,1,5,2,0,0,1.4,0.0,0,0.01,000K00400000,0,0,140,0,1,0,17,3,235,2.4,0,0,0.0,3,2004,2
60,1,0,13,0,1,75,0,1,2931,59,94,1,102.655,94102655,2,5,5,0,94,4.345,0.0,0,0.14,9400,0,0,0,0,1,0,1,0,4847,9.0,0,0,0.0,1,2004,2
45,0,0,9,0,1,45,0,1,1468,89,0,0,13.38,20064013380,2,5,4,3,64,0.19,0.0,0,1.1,2006400,0,0,0,0,6,0,2,0,35000,4.4,0,0,2.7,3,2004,2
12,0,2,10,0,1,35,0,0,2148,15,0,0,0.0,1033000000,2,4,6,3,185,0.97,0.0,0,0.47,103300,0,0,85,0,6,1,17,3,16700,4.3,0,0,0.0,3,2004,2
0,0,4,10,0,1,45,0,0,1463,111,0,1,55.916,P00004055916,1,4,4,4,90,0.434,0.0,0,0.22,400,0,0,0,0,2,2,14,1,5285,3.6,0,0,0.0,3,2004,2
0,0,4,10,0,1,45,0,0,1649,151,0,0,0.0,41566002200,1,4,4,4,1566,1.65,0.0,0,0.07,4156600,0,0,195,0,2,4,17,3,1700,3.1,0,0,4.8,3,2004,2
0,0,0,12,0,1,55,0,1,2352,105,0,0,32.807,15200440700A,2,5,5,0,PA044,0.508,0.0,0,0.21,52004401,0,0,0,0,2,0,6,0,4078,8.0,0,0,0.0,3,2004,2
99,0,4,11,0,1,65,0,0,6228,17,290,1,18.094,20811,3,5,4,0,290,2.02,0.0,0,0.65,000I290_EB00,0,0,7,0,3,0,11,3,73336,6.3,0,0,2.8,1,2004,2
0,0,0,14,0,1,55,0,2,1483,37,0,0,0.0,8.521E+11,2,3,3,0,0,3.03,0.0,0,0.09,,0,0,0,0,1,7,7,0,869,2.9,0,0,1.0,3,2004,2
0,0,2,10,0,1,45,0,0,675,329,0,0,21.443,000502X11551,1,5,2,4,_BI0020E,0.653,0.0,0,0.14,000BI0020E02,0,0,197,0,1,1,14,3,1481,2.9,0,0,0.0,3,2004,2
0,0,1,15,0,1,30,0,0,574,163,0,0,2.446,3.90101E+11,1,4,6,4,0,0.11,0.0,0,0.13,8.2039E+11,0,0,276,0,1,0,16,1,740,4.8,0,0,2.4,3,2004,2
6,0,4,9,0,1,30,0,0,2830,23,0,1,57.76,1.20103E+11,2,1,5,3,28,0.64,0.03,0,0.22,SR0280000000,0,0,0,0,3,8,14,1,12433,9.0,0,0,0.0,3,2004,2
0,0,0,11,0,1,30,0,2,1462,61,0,0,20.62,S05601020620,2,3,4,0,56,1.6,0.07,0,0.11,31SR05600100,0,0,0,0,1,4,6,0,1380,3.2,0,0,0.0,3,2004,2
0,0,4,11,0,1,25,0,0,1514,93,,0,0.0,TR741O070000,1,4,2,3,0,0.771,0.0,0,0.14,0,0,0,0,0,2,6,16,1,3174,1.0,0,0,0.0,3,2004,2
0,0,4,9,0,1,40,0,0,1618,43,0,0,8.948,2.0632E+11,1,2,4,0,632,0.14,0.0,0,0.4,,0,0,284,0,4,0,16,3,12325,3.4,0,0,0.0,3,2004,2
0,0,1,10,0,1,30,0,0,535,451,0,0,17.648,B03015M10966,1,5,6,4,0,1.51,0.0,0,0.49,000B03015000,0,0,208,0,3,27,17,2,4360,4.3,0,0,3.6,3,2004,2
0,0,2,9,0,1,35,0,0,1351,41,0,0,0.61,00000122QQ02,1,5,6,3,NJ 122,0.14,0.0,0,0.75,00000122__00,0,0,68,0,5,0,14,3,18622,6.0,0,0,0.0,3,2004,2
44,1,4,10,0,1,50,0,0,3634,121,0,1,19.118,6.10049E+11,2,5,5,0,49,0.35,0.0,0,0.88,4900,0,0,112,0,9,0,14,3,53000,9.0,0,0,0.0,2,2004,2
0,0,4,9,0,1,25,0,0,1474,19,0,0,2.237,221756,1,4,2,5,0,0.12,0.0,0,0.42,191020800,0,0,330,0,5,1,17,2,12090,2.4,0,0,2.6,3,2004,2
0,0,1,10,0,1,25,0,0,609,81,0,0,0.0,541L0220120X,1,5,4,4,0,0.1,0.0,0,0.3,0,0,0,274,0,3,1,17,1,3250,4.5,0,0,0.0,3,2004,2
0,0,0,11,0,1,55,0,0,1698,99,0,1,33.24,U05900033240,1,1,4,0,59,0.598,0.0,0,0.22,050U00059000,0,0,0,0,2,0,14,3,6150,4.0,0,0,0.0,2,2004,2
0,0,4,11,0,1,55,0,0,341,29,0,0,0.0,06F302090000,1,3,4,4,0,0.5,0.0,0,0.33,000000F30201,0,0,117,0,2,1,17,2,1850,4.0,0,0,3.6,3,2004,2
0,0,4,10,0,1,30,0,0,1641,453,0,0,0.0,AA1134M00000,1,5,2,0,0,0.304,0.0,0,0.02,000AA1134000,0,0,90,0,1,0,17,3,471,2.4,0,0,2.0,3,2004,2
0,0,2,9,0,1,35,0,0,2173,51,0,0,0.071,12600400010C,2,1,5,3,US040,0.151,0.0,0,0.26,26004000,0,0,0,0,3,1,14,1,11394,10.0,0,0,0.0,3,2004,2
0,0,4,13,0,1,25,0,0,1625,29,0,0,3.846,37300002390,1,5,2,0,0,0.1,0.0,0,0.08,003730100H00,0,0,351,0,2,0,17,3,1760,2.6,0,0,3.0,3,2004,2
0,0,4,10,0,1,30,0,0,1399,13,0,0,0.0,U0701 000952,1,4,4,3,0,0.798,0.0,0,0.08,0,0,0,0,0,1,1,16,2,2282,4.0,0,0,3.2,2,2004,2
0,0,1,11,0,1,30,0,0,730,11,0,0,0.0,8.60002E+11,1,5,4,4,0,1.004,0.0,0,0.38,8600016100,0,0,21,0,3,10,17,3,4470,2.0,0,0,3.0,3,2004,2
0,1,0,10,0,1,50,0,2,2439,1,0,0,0.0,600000180,2,5,6,0,000DEL14,0.18,0.0,0,0.12,0,0,0,0,0,2,1,7,0,2846,4.6,0,0,2.9,3,2004,2
0,0,4,9,0,1,25,0,0,478,6,0,0,0.0,M05005000000,1,1,4,4,0,0.112,0.0,0,0.44,0,0,0,214,0,1,1,16,2,2300,3.6,0,0,3.5,3,2004,1
90,0,4,11,0,1,65,0,0,4027,157,0,1,6.55,20029006550,2,5,6,0,29,0.31,0.0,0,0.29,2002900,0,0,0,0,3,0,12,3,20000,2.0,0,0,4.8,1,2004,2
50,0,0,15,0,1,65,0,1,2764,25,91,1,0.0,910000000,2,5,4,0,91,2.314,0.0,0,0.56,25000009100,0,0,0,0,2,0,1,0,18900,6.0,0,0,0.0,1,2004,2
0,0,4,10,0,1,30,0,0,344,29,0,0,45.544,B31840M28300,1,5,3,4,0,0.263,0.0,0,0.18,000B31840000,0,0,28,0,2,2,17,3,1000,2.5,0,0,2.3,3,2004,2
0,0,0,14,0,1,55,0,0,0,197,0,0,0.0,8.79201E+11,2,3,1,0,0,1.03,0.0,0,0.0,,0,0,0,0,1,0,7,0,120,0.0,0,0,0.0,3,2004,2
10,0,4,10,0,1,40,0,0,3279,13,0,0,0.0,FL4532001930,2,2,4,0,0,1.1,0.0,0,0.25,0,0,0,339,0,5,0,16,3,15586,2.1,0,0,0.0,3,2004,2
0,1,0,12,0,1,65,0,4,1367,5,0,1,144.208,281144208,2,5,4,0,281,4.898,0.084,0,0.14,28100,0,0,0,0,1,4,2,0,1500,3.8,0,0,0.0,3,2004,2
0,0,4,10,0,1,30,0,0,1594,127,0,0,0.0,6.40543E+11,1,1,3,4,0,0.43,0.0,0,0.16,0,0,0,3,0,3,6,17,3,4762,3.8,0,0,3.5,3,2004,2
72,0,4,8,0,1,65,0,0,3995,81,180,1,12.028,14101800430B,2,5,6,0,I 180,0.351,0.0,0,0.32,41018000,0,0,274,0,2,0,11,3,26572,6.7,0,0,0.0,1,2004,2
0,0,2,9,0,1,40,0,0,1865,37,0,0,0.0,07Q037100000,2,1,4,3,0,0.24,0.0,0,0.16,000000Q03701,0,0,301,0,3,3,16,2,5449,4.0,0,0,2.7,3,2004,2
0,0,0,11,0,1,45,0,1,2001,167,0,1,50.39,7050390,2,5,6,0,SR000007,0.46,0.0,0,0.21,700,0,0,0,0,1,1,2,3,3823,5.0,0,0,3.3,3,2004,2
0,0,4,10,0,1,45,0,0,1522,89,0,0,0.0,16441,1,5,6,0,0,0.57,0.0,0,0.74,0,0,0,3,0,5,0,16,3,16000,4.8,0,0,2.9,3,2004,2
0,0,4,9,0,1,25,0,0,1511,51,0,0,0.789,2.6001E+11,1,5,5,0,1,0.11,0.0,0,0.28,0,0,0,155,0,3,0,16,3,7767,8.0,0,0,3.2,3,2004,2
0,0,4,12,0,1,30,0,0,480,67,0,0,24.929,3.00564E+11,1,1,4,4,1740,0.49,0.0,0,0.55,17403301100,0,0,56,0,2,0,16,1,3780,3.4,0,0,2.8,3,2004,2
0,0,3,8,0,1,35,0,0,2480,13,0,0,38.364,07L798741441,3,4,4,2,90000000,0.999,0.0,0,0.76,000007THST07,0,0,33,0,8,10,14,3,39126,5.0,0,0,4.4,3,2004,2
0,0,2,11,0,1,40,0,0,3056,127,0,0,3.261,7.9E+11,2,3,3,3,0,0.553,0.0,0,0.49,7900000300,0,0,385,0,6,7,16,3,24330,1.0,0,0,3.0,3,2004,2
60,0,4,9,0,1,55,0,0,4027,125,79,1,13.343,16200790390A,2,5,5,0,I 079,0.593,0.0,0,0.75,62007901,0,0,9,0,3,0,11,3,60260,12.0,0,0,0.0,1,2004,2
0,0,4,10,0,1,35,0,0,1698,730,0,0,0.0,CS0900400080,1,5,5,0,0,0.15,0.0,0,0.23,0,0,0,55,0,3,0,16,3,6596,8.0,0,0,2.8,3,2004,2
0,0,4,10,0,1,35,0,0,1499,151,0,0,0.0,42197000000,1,5,4,0,2197,0.1,0.0,0,0.09,4219700,0,0,0,0,2,0,16,3,2500,3.4,0,0,3.2,3,2004,2
0,0,0,15,0,1,55,0,3,958,53,0,0,23.84,320023840,2,4,4,0,22,1.0,0.03,0,0.35,003200100S00,0,0,0,0,1,1,6,0,2200,3.3,0,0,0.0,3,2004,2
0,0,4,10,0,1,60,0,1,3323,5,0,1,210.296,019904M17925,2,5,4,2,_US0069_,2.995,0.0,0,0.2,000US0069000,0,0,0,0,3,8,2,0,12194,5.2,0,0,0.0,3,2004,2
0,0,0,10,0,1,55,0,1,2158,11,0,0,30.336,20007001695,2,5,4,0,202,3.526,0.0,0,0.28,000000U20201,0,0,0,0,3,5,6,0,5987,3.3,0,0,3.2,3,2004,2
70,0,4,10,0,1,70,0,1,3922,65,96,1,12.588,3.30016E+11,2,5,6,0,96,3.191,0.0,0,0.79,337304,0,0,0,0,6,0,1,0,50700,5.9,0,0,0.0,1,2004,2
0,0,0,9,0,1,45,0,3,1445,25,0,0,0.0,1.20071E+11,2,5,2,0,0,4.18,0.0,0,0.17,0,0,0,0,0,2,4,7,0,2658,5.5,0,0,2.8,3,2004,2
0,0,4,10,0,1,20,0,0,2876,1,0,0,0.0,2136002550,2,1,4,4,0,0.55,0.0,0,0.04,0,0,0,217,0,2,2,17,3,1060,4.0,0,0,2.5,3,2004,1
16,0,4,11,0,1,55,0,0,4053,193,29,1,20.704,69070688716,2,5,5,0,29,0.032,0.0,0,0.56,2900,0,0,156,0,2,0,11,3,31400,7.0,0,0,2.9,1,2004,2
0,0,2,10,0,1,35,0,0,1453,135,0,0,10.002,B58503M06215,1,4,2,3,0,0.863,0.0,0,0.17,000B58503000,0,0,174,0,2,10,16,3,3890,2.6,0,0,2.6,3,2004,2
84,0,0,15,0,1,75,0,1,3761,27,8,1,64.8,14I 00800035,2,5,4,0,8,1.197,0.0,0,0.16,000000I00800,0,0,0,0,1,0,1,0,7451,3.0,0,0,4.4,1,2004,2
0,0,2,9,0,1,35,0,0,3689,9,0,1,247.4,10100248060,2,1,4,1,101,0.69,0.0,0,0.42,10100,0,0,0,0,4,5,14,2,17037,4.4,0,0,4.0,3,2004,1
14,0,2,10,0,1,35,0,1,3180,107,0,0,5.757,60063005757,2,4,4,1,63,0.253,0.0,0,0.51,6301,0,0,306,0,7,0,14,1,27000,5.8,0,0,0.0,3,2004,2
0,0,4,11,0,1,45,0,0,3308,65,0,0,78.356,2460078482,2,4,4,0,000SH033,0.126,0.0,0,0.3,00000SH03302,0,0,0,0,4,0,14,3,15000,1.7,0,0,3.6,2,2004,2
0,0,4,13,0,1,25,0,1,1564,35,0,0,0.0,3.1818E+11,1,3,4,4,0,0.47,0.0,0,0.08,0,0,0,368,0,1,1,16,3,1431,3.4,0,0,4.2,3,2004,2
0,1,4,10,0,1,30,0,0,947,95,0,0,1.235,4.80145E+11,1,4,4,3,145,0.138,0.0,0,0.44,14500,0,0,0,0,3,2,16,2,6800,5.0,0,0,0.0,3,2004,2
24,0,2,10,0,1,45,0,0,5499,47,0,1,7.92,720007920,3,5,4,1,22,0.34,0.0,0,0.66,007200100S00,0,0,225,0,3,0,12,3,61000,3.4,0,0,0.0,2,2004,2
4,0,0,9,0,1,50,0,1,3460,107,0,0,12.922,15300610300A,2,1,4,0,PA061,0.288,0.0,0,0.34,53006100,0,0,0,0,5,1,2,0,25900,5.1,0,0,0.0,3,2004,2
0,0,4,10,0,1,70,0,1,2421,351,0,0,180.535,030502M09916,2,5,4,4,_SH0087_,4.493,0.0,0,0.09,000SH0087000,0,0,0,0,1,6,7,0,2100,4.9,0,0,0.0,3,2004,2
4,0,4,9,0,1,30,0,0,2667,123,0,0,0.328,SSH000000827,2,4,5,4,0000085H,0.281,0.0,0,0.18,085H,0,0,310,0,3,3,14,3,9300,7.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,25,0,0,1596,147,0,0,0.056,7.70049E+11,1,4,4,4,0,0.081,0.0,0,0.1,975701,0,0,334,0,3,1,17,1,2512,3.1,0,0,3.0,3,2004,2
12,0,2,11,0,1,35,0,0,2534,453,0,0,31.237,B01291M19410,2,5,6,3,0,0.85,0.0,0,0.79,000B01291000,0,0,90,0,7,7,16,3,30160,4.8,0,0,3.2,3,2004,2
0,0,4,11,0,1,55,0,1,2581,279,0,0,7.876,082001M00000,2,5,4,4,_FM0303_,5.483,0.0,0,0.02,000FM0303000,0,0,0,0,1,10,7,0,411,3.3,0,0,0.0,3,2004,2
20,0,4,7,0,1,55,0,0,6138,13,17,1,0.0,07I 01700151,3,5,6,0,17,0.71,0.0,0,0.59,000000I01700,0,0,33,0,5,0,11,3,103076,6.0,0,0,3.0,1,2004,2
60,0,0,8,0,1,70,0,1,2700,15,79,1,41.43,80790004143,2,4,6,0,79,3.17,0.0,0,0.17,7900,1,0,0,0,2,0,1,3,11000,6.0,0,0,3.9,1,2004,2
0,0,2,9,0,1,30,0,0,929,7,0,0,0.0,1280000000,1,3,4,4,128,0.104,0.0,0,0.28,0,0,0,364,0,3,0,17,3,4200,3.1,0,0,0.0,3,2004,2
0,0,2,8,0,1,35,0,1,819,53,0,0,3.25,3.27926E+11,1,4,3,3,0,0.72,0.0,0,0.81,332400,0,0,20,0,5,6,14,3,15457,3.5,0,0,4.4,3,2004,2
0,0,2,10,0,1,30,0,0,1684,7,0,0,0.0,1.21406E+11,1,4,4,3,0,0.75,0.0,0,0.47,0,0,0,504,0,4,11,16,2,12882,3.1,0,0,4.3,3,2004,2
0,0,3,9,0,1,35,0,0,1052,33,0,1,2.19,19002190,1,1,6,1,SR000019,0.26,0.0,0,0.42,1900,0,0,0,0,2,4,14,2,7550,4.2,0,0,3.2,3,2004,2
0,0,2,10,0,1,35,0,0,2931,41,0,0,0.0,12120140150A,2,4,4,2,0,0.57,0.0,0,0.39,0,0,0,83,0,6,6,16,3,20432,4.4,0,0,0.0,3,2004,2
99,1,4,12,1,1,55,1,0,6217,3,0,0,3.72,60004030,3,4,5,0,00DEL141,0.31,0.0,0,0.86,600,0,0,4,0,11,0,14,3,80608,9.0,0,0,2.0,1,2004,2
0,0,1,8,0,1,25,0,0,1755,5,0,0,2.157,187173,1,1,4,3,0,0.06,0.0,0,0.53,56016000,0,0,145,0,6,0,16,3,20516,6.0,0,0,1.4,3,2004,2
10,0,4,10,0,1,40,0,0,1776,69,0,0,0.0,2.00107E+11,1,4,6,3,210,0.18,0.0,0,0.24,2104405300,0,0,0,0,3,2,16,3,7248,5.4,0,0,2.8,3,2004,2
0,0,0,9,0,1,55,0,2,1576,83,0,0,0.0,4.10061E+11,2,5,4,0,0,2.28,0.0,0,0.1,0,0,0,0,0,1,1,7,0,1621,3.5,0,0,4.0,3,2004,2
0,0,4,9,0,1,25,0,0,1430,39,0,0,6.663,2.0012E+11,1,4,4,4,12,0.14,0.0,0,0.07,0,0,0,101,0,3,3,17,3,2100,3.1,0,0,2.6,3,2004,2
12,1,4,8,0,1,65,0,1,16340,67,75,1,5.19,40100105190,8,5,5,0,75,0.08,0.0,0,0.74,67104010000,1,0,25,1,12,0,11,3,287930,10.0,0,0,0.0,1,2004,2
50,0,0,12,0,1,65,0,1,3710,79,35,1,18.081,86640863901,2,5,5,0,35,0.238,0.0,0,0.25,3500,0,0,0,0,2,0,1,0,13800,8.0,0,0,4.2,1,2004,2
170,0,4,8,0,1,70,0,0,8398,86,75,1,2.202,8.7075E+11,4,5,4,0,I    75,1.817,0.0,0,0.63,8707500000,0,0,21,0,5,0,11,3,120000,4.0,0,0,4.0,1,2004,2
66,0,4,11,0,1,45,0,0,4125,9,691,1,7.89,A691007890,2,5,4,0,691,0.21,0.0,0,0.61,691000,0,0,406,0,2,0,11,3,35100,6.0,0,0,0.0,1,2004,2
0,0,4,10,0,1,35,0,0,1539,97,0,0,0.0,4.90028E+11,1,4,3,3,0,0.54,0.0,0,0.34,0,0,0,29,0,4,7,17,3,7364,3.8,0,0,3.5,3,2004,2
10,0,4,10,0,1,25,0,0,1681,47,0,0,0.0,00035A009700,1,1,6,4,0,0.79,0.0,0,0.08,0,0,0,0,0,3,1,17,3,2067,4.3,0,0,4.5,3,2004,2
0,0,0,11,0,1,55,0,1,3493,131,0,1,14.76,23014760,2,5,6,0,US000023,1.36,0.0,0,0.29,2300,0,0,0,0,4,3,2,3,16330,3.8,0,0,4.1,3,2004,2
14,0,2,10,0,1,35,0,0,2411,1,0,0,15.626,2.609E+11,2,5,4,3,SR   24,0.183,0.0,0,0.63,2609000000,0,0,241,0,7,0,14,3,27500,4.0,0,0,3.3,3,2004,2
48,0,0,11,0,1,65,0,1,3705,51,0,0,23.15,S05001023150,2,5,4,0,64,1.83,0.0,0,0.07,26SR05000100,0,0,0,0,2,4,6,0,4490,5.4,0,0,0.0,3,2004,2
0,0,4,11,0,1,30,0,0,1869,79,0,0,0.901,7.01862E+11,1,5,3,4,1862,0.51,0.0,0,0.41,000S-1862000,0,0,106,0,5,4,17,3,10700,3.0,0,0,3.1,3,2004,2
0,0,0,12,0,1,40,0,4,1406,77,0,0,6.534,7.00033E+11,2,5,3,0,33,3.98,0.0,0,0.03,000S-0033000,0,0,0,0,1,4,7,0,323,2.9,0,0,3.4,3,2004,2
82,0,0,7,0,1,55,0,1,2844,15,0,1,66.448,08U 09300212,2,3,4,0,93,1.45,0.0,0,0.25,000000U09300,0,0,0,1,4,0,2,0,19630,5.0,0,0,4.0,3,2004,2
84,0,4,11,0,1,75,0,0,3654,13,10,1,112.367,07I 01000044,2,5,4,0,10,0.581,0.0,0,0.39,000000I01000,0,0,0,0,3,0,11,3,25360,6.0,0,0,4.1,1,2004,2
0,0,2,11,0,1,35,0,0,1630,9,0,0,6.886,7.012E+11,2,5,3,4,0,0.432,0.0,0,0.63,7012000000,0,0,263,0,5,4,16,3,16880,1.0,0,0,3.0,3,2004,2
10,0,4,9,0,1,50,0,0,4088,99,0,1,0.45,711000450,2,5,5,0,SR000711,0.22,0.0,0,0.2,71100,0,0,49,0,1,0,12,3,13514,9.0,0,0,3.5,1,2004,2
0,0,4,8,0,1,25,0,0,1455,53,0,0,1.931,05H210300000,1,3,4,4,0,0.6,0.0,0,0.01,000000H21001,0,0,236,0,1,3,17,2,260,3.0,0,0,3.4,3,2004,2
0,0,4,12,0,1,25,0,0,337,31,0,0,0.0,415105,1,5,6,4,0,0.07,0.0,0,1.15,0,0,0,113,0,4,0,17,2,6443,4.3,0,0,0.0,3,2004,2
0,0,0,12,0,1,55,0,1,1455,79,0,0,9.22,2.00601E+11,2,5,3,0,601,0.62,0.0,0,0.26,000US0601000,0,0,0,0,1,1,2,0,3100,2.7,0,0,3.7,3,2004,2
0,0,4,10,0,1,25,0,0,1457,97,0,0,0.0,54903520090X,1,1,2,4,0,0.1,0.0,0,0.01,0,0,0,0,0,1,1,17,3,100,2.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,25,0,0,1412,15,0,0,0.0,8155001703,1,5,4,4,8155,0.516,0.0,0,0.19,0,0,0,347,0,3,7,16,2,5300,2.8,0,0,2.4,3,2004,2
